2493	Blue dragonhide chaps	[null, Wear, null, null, drop]
2495	Red dragonhide chaps	[null, Wear, null, null, drop]
2497	Black dragonhide chaps	[null, Wear, null, null, drop]
2499	Blue dragonhide body	[null, Wear, null, null, drop]
2501	Red dragonhide body	[null, Wear, null, null, drop]
2503	Black dragonhide body	[null, Wear, null, null, drop]
2505	Blue dragon leather	[Craft, null, null, null, drop]
2507	Red dragon leather	[Craft, null, null, null, drop]
2509	Black dragon leather	[Craft, null, null, null, drop]
2859	Wolf bones	[Bury, Craft, null, null, drop]
3095	Bronze claws	[null, Wield, null, null, drop]
3138	Potato cactus	[null, null, null, null, drop]
3224	Strip of cloth	[Craft, null, null, null, drop]
3226	Raw rabbit	[null, null, null, null, drop]
3325	Vampyre dust	[null, null, null, null, drop]
3363	Thin snail	[null, null, null, Grind, drop]
4525	Oil lamp (empty)	[null, null, null, null, drop]
4527	Candle lantern	[null, null, null, null, drop]
4542	Lantern lens	[null, null, null, null, drop]
5350	Plant pot	[null, null, null, null, drop]
5352	Unfired plant pot	[null, null, null, null, drop]
5523	Tiara mould	[null, null, null, Add to tool belt, drop]
5525	Tiara	[null, Wear, null, null, drop]
5933	Willow branch	[null, null, null, null, drop]
6010	Marigolds	[null, null, null, null, drop]
6032	Compost	[null, null, null, Empty, drop]
6038	Magic string	[null, null, null, null, drop]
6043	Oak roots	[null, null, null, null, drop]
6045	Willow roots	[null, null, null, null, drop]
6047	Maple roots	[null, null, null, null, drop]
6049	Yew roots	[null, null, null, null, drop]
6051	Magic roots	[null, null, null, null, drop]
6155	Dagannoth hide	[Craft, null, null, null, drop]
6287	Snake hide	[null, null, null, null, drop]
6289	Snakeskin	[Craft, null, null, null, drop]
6291	Spider carcass	[null, null, null, null, drop]
6319	Proboscis	[null, null, null, null, drop]
6322	Snakeskin body	[null, Wear, null, null, drop]
6324	Snakeskin chaps	[null, Wear, null, null, drop]
6326	Snakeskin bandana	[null, Wear, null, null, drop]
6328	Snakeskin boots	[null, Wear, null, null, drop]
6330	Snakeskin vambraces	[null, Wear, null, null, drop]
6573	Onyx	[Craft, null, null, null, drop]
6575	Onyx ring	[null, Wear, null, null, drop]
6577	Onyx necklace	[null, Wear, null, null, drop]
6579	Onyx amulet	[null, null, null, null, drop]
6667	Fishbowl	[null, null, null, null, drop]
6979	Granite (500g)	[Drop, null, null, null, Craft]
6981	Granite (2kg)	[Drop, null, null, null, Craft]
6983	Granite (5kg)	[Drop, null, null, null, Craft]
7801	Snake hide	[null, null, null, null, drop]
7939	Tortoise shell	[null, null, null, null, drop]
7944	Raw monkfish	[null, null, null, null, drop]
8431	Bagged plant 1	[null, null, null, null, drop]
9436	Sinew	[null, null, null, null, drop]
9438	Crossbow string	[Fletch, null, null, null, drop]
9735	Desert goat horn	[Grind, null, null, null, drop]
9736	Goat horn dust	[null, null, null, null, drop]
9943	Sandbag	[null, null, null, Empty, drop]
9978	Raw bird meat	[null, null, null, null, drop]
10020	Ruby harvest jar	[Release, null, null, null, drop]
10033	Chinchompa	[null, Wield, null, null, Release]
10095	Larupia fur	[null, null, null, null, drop]
10099	Graahk fur	[null, null, null, null, drop]
10103	Kyatt fur	[null, null, null, null, drop]
10117	Polar kebbit fur	[null, null, null, null, drop]
10149	Green salamander	[null, Wield, null, Release all, Release]
10814	Hair	[null, null, null, null, drop]
10816	Raw yak meat	[null, null, null, null, drop]
10818	Yak-hide	[null, null, null, null, drop]
10980	Empty light orb	[null, null, null, null, drop]
11065	Bracelet mould	[null, null, null, Add to tool belt, drop]
11069	Gold bracelet	[null, Wear, null, null, drop]
11072	Sapphire bracelet	[null, Wear, null, null, drop]
11076	Emerald bracelet	[null, Wear, null, null, drop]
11085	Ruby bracelet	[null, Wear, null, null, drop]
11092	Diamond bracelet	[null, Wear, null, null, drop]
11115	Dragonstone bracelet	[null, Wear, null, null, drop]
11130	Onyx bracelet	[null, Wear, null, null, drop]
12007	Spirit terrorbird pouch	[Summon, null, null, null, drop]
12009	Granite crab pouch	[Summon, null, null, null, drop]
12011	Praying mantis pouch	[Summon, null, null, null, drop]
12013	Giant ent pouch	[Summon, null, null, null, drop]
12015	Spirit cobra pouch	[Summon, null, null, null, drop]
12017	Spirit dagannoth pouch	[Summon, null, null, null, drop]
12019	Thorny snail pouch	[Summon, null, null, null, drop]
12021	Beaver pouch	[Summon, null, null, null, drop]
12023	Karam. overlord pouch	[Summon, null, null, null, drop]
12025	Hydra pouch	[Summon, null, null, null, drop]
12027	Spirit jelly pouch	[Summon, null, null, null, drop]
12029	Bunyip pouch	[Summon, null, null, null, drop]
12031	War tortoise pouch	[Summon, null, null, null, drop]
12033	Fruit bat pouch	[Summon, null, null, null, drop]
12035	Abyssal parasite pouch	[Summon, null, null, null, drop]
12037	Abyssal lurker pouch	[Summon, null, null, null, drop]
12039	Unicorn stallion pouch	[Summon, null, null, null, drop]
12041	Magpie pouch	[Summon, null, null, null, drop]
12043	Dreadfowl pouch	[Summon, null, null, null, drop]
12045	Stranger plant pouch	[Summon, null, null, null, drop]
12047	Spirit wolf pouch	[Summon, null, null, null, drop]
12049	Desert wyrm pouch	[Summon, null, null, null, drop]
12051	Evil turnip pouch	[Summon, null, null, null, drop]
12053	Vampyre bat pouch	[Summon, null, null, null, drop]
12055	Spirit scorpion pouch	[Summon, null, null, null, drop]
12057	Arctic bear pouch	[Summon, null, null, null, drop]
12059	Spirit spider pouch	[Summon, null, null, null, drop]
12061	Bloated leech pouch	[Summon, null, null, null, drop]
12063	Spirit kalphite pouch	[Summon, null, null, null, drop]
12064	Spirit kalphite pouch	[null, null, null, null, drop]
12065	Honey badger pouch	[Summon, null, null, null, drop]
12067	Albino rat pouch	[Summon, null, null, null, drop]
12069	Granite lobster pouch	[Summon, null, null, null, drop]
12071	Macaw pouch	[Summon, null, null, null, drop]
12073	Bronze minotaur pouch	[Summon, null, null, null, drop]
12075	Iron minotaur pouch	[Summon, null, null, null, drop]
12077	Steel minotaur pouch	[Summon, null, null, null, drop]
12079	Mithril minotaur pouch	[Summon, null, null, null, drop]
12081	Adamant minotaur pouch	[Summon, null, null, null, drop]
12083	Rune minotaur pouch	[Summon, null, null, null, drop]
12085	Smoke devil pouch	[Summon, null, null, null, drop]
12087	Bull ant pouch	[Summon, null, null, null, drop]
12089	Wolpertinger pouch	[Summon, null, null, null, drop]
12091	Compost mound pouch	[Summon, null, null, null, drop]
12093	Pack yak pouch	[Summon, null, null, null, drop]
12095	Spirit cockatrice pouch	[Summon, null, null, null, drop]
12097	Spirit guthatrice pouch	[Summon, null, null, null, drop]
12099	Spirit saratrice pouch	[Summon, null, null, null, drop]
12101	Spirit zamatrice pouch	[Summon, null, null, null, drop]
12103	Spirit pengatrice pouch	[Summon, null, null, null, drop]
12105	Spirit coraxatrice pouch	[Summon, null, null, null, drop]
12107	Spirit vulatrice pouch	[Summon, null, null, null, drop]
12109	Cockatrice egg	[null, null, null, null, drop]
12111	Guthatrice egg	[null, null, null, null, drop]
12113	Saratrice egg	[null, null, null, null, drop]
12115	Zamatrice egg	[null, null, null, null, drop]
12117	Pengatrice egg	[null, null, null, null, drop]
12119	Coraxatrice egg	[null, null, null, null, drop]
12121	Vulatrice egg	[null, null, null, null, drop]
12123	Barker toad pouch	[Summon, null, null, null, drop]
12153	Carved evil turnip	[null, null, null, null, drop]
12155	Pouch	[null, null, null, null, drop]
12156	Honeycomb	[null, null, null, null, drop]
12158	Gold charm	[null, null, null, null, drop]
12159	Green charm	[null, null, null, null, drop]
12160	Crimson charm	[null, null, null, null, drop]
12161	Abyssal charm	[null, null, null, null, drop]
12162	Talon beast charm	[null, null, null, null, drop]
12163	Blue charm	[null, null, null, null, drop]
12164	Ravager charm	[null, null, null, null, drop]
12165	Shifter charm	[null, null, null, null, drop]
12166	Spinner charm	[null, null, null, null, drop]
12167	Torcher charm	[null, null, null, null, drop]
12168	Obsidian charm	[null, null, null, null, drop]
12183	Spirit shards	[null, null, null, null, drop]
12422	Macaw scroll (Herbcall)	[null, null, null, null, drop]
12423	Fruit Bat scroll (Fruitfall)	[null, null, null, null, drop]
12424	Ibis scroll (Fish Rain)	[null, null, null, null, drop]
12425	Spirit Wolf scroll (Howl)	[null, null, null, null, drop]
12426	Magpie scroll (Thieving Fingers)	[null, null, null, null, drop]
12427	Abyssal Lurker scroll (Abyssal Stealth)	[null, null, null, null, drop]
12428	Spirit Spider scroll (Egg Spawn)	[null, null, null, null, drop]
12429	Beaver scroll (Multichop)	[null, null, null, null, drop]
12430	Albino Rat scroll (Cheese Feast)	[null, null, null, null, drop]
12431	Bull Ant scroll (Unburden)	[null, null, null, null, drop]
12432	Spirit Scorpion scroll (Venom Shot)	[null, null, null, null, drop]
12433	Honey Badger scroll (Insane Ferocity)	[null, null, null, null, drop]
12434	Unicorn Stallion scroll (Healing Aura)	[null, null, null, null, drop]
12435	Pack Yak scroll (Winter Storage)	[null, null, null, null, drop]
12436	Spirit Cobra scroll (Ophidian Incubation)	[null, null, null, null, drop]
12437	Wolpertinger scroll (Magic Focus)	[null, null, null, null, drop]
12438	Bunyip scroll (Swallow Whole)	[null, null, null, null, drop]
12439	War Tortoise scroll (Testudo)	[null, null, null, null, drop]
12440	Compost Mound scroll (Generate Compost)	[null, null, null, null, drop]
12441	Spirit Terrorbird scroll (Tireless Run)	[null, null, null, null, drop]
12442	Hydra scroll (Regrowth)	[null, null, null, null, drop]
12443	Void scroll (Call to Arms)	[null, null, null, null, drop]
12444	Bloated Leech scroll (Blood Drain)	[null, null, null, null, drop]
12445	Dreadfowl scroll (Dreadfowl Strike)	[null, null, null, null, drop]
12446	Spirit Kalphite scroll (Sandstorm)	[null, null, null, null, drop]
12447	Vampyre Bat scroll (Vampyre Touch)	[null, null, null, null, drop]
12448	Evil Turnip scroll (Evil Flames)	[null, null, null, null, drop]
12449	Granite Lobster scroll (Crushing Claw)	[null, null, null, null, drop]
12450	Praying Mantis scroll (Mantis Strike)	[null, null, null, null, drop]
12451	Arctic Bear scroll (Arctic Blast)	[null, null, null, null, drop]
12452	Barker Toad scroll (Toad Bark)	[null, null, null, null, drop]
12453	Spirit Jelly scroll (Dissolve)	[null, null, null, null, drop]
12454	Abyssal Parasite scroll (Abyssal Drain)	[null, null, null, null, drop]
12455	Karamthulu Overlord scroll (Doomsphere)	[null, null, null, null, drop]
12456	Spirit Dagannoth scroll (Spike Shot)	[null, null, null, null, drop]
12457	Giant Ent scroll (Acorn Missile)	[null, null, null, null, drop]
12458	Spirit Cockatrice scroll (Petrifying Gaze)	[null, null, null, null, drop]
12459	Thorny Snail scroll (Slime Spray)	[null, null, null, null, drop]
12460	Desert Wyrm scroll (Electric Lash)	[null, null, null, null, drop]
12461	Bronze Minotaur scroll (Bronze Bull Rush)	[null, null, null, null, drop]
12462	Iron Minotaur scroll (Iron Bull Rush)	[null, null, null, null, drop]
12463	Steel Minotaur scroll (Steel Bull Rush)	[null, null, null, null, drop]
12464	Mithril Minotaur scroll (Mithril Bull Rush)	[null, null, null, null, drop]
12465	Adamant Minotaur scroll (Adamant Bull Rush)	[null, null, null, null, drop]
12466	Rune Minotaur scroll (Rune Bull Rush)	[null, null, null, null, drop]
12467	Stranger Plant scroll (Poisonous Blast)	[null, null, null, null, drop]
12468	Smoke Devil scroll (Dust Cloud)	[null, null, null, null, drop]
12531	Ibis pouch	[Summon, null, null, null, drop]
12533	Granite Crab scroll (Stony Shell)	[null, null, null, null, drop]
12710	Labrador puppy	[null, null, null, null, Walk with]
12776	Swamp titan pouch	[Summon, null, null, null, drop]
12778	Spirit mosquito pouch	[Summon, null, null, null, drop]
12780	Void spinner pouch	[Summon, null, null, null, drop]
12782	Forge regent pouch	[Summon, null, null, null, drop]
12784	Spirit larupia pouch	[Summon, null, null, null, drop]
12786	Geyser titan pouch	[Summon, null, null, null, drop]
12788	Lava titan pouch	[Summon, null, null, null, drop]
12790	Steel titan pouch	[Summon, null, null, null, drop]
12792	Obsidian golem pouch	[Summon, null, null, null, drop]
12794	Talon beast pouch	[Summon, null, null, null, drop]
12796	Abyssal titan pouch	[Summon, null, null, null, drop]
12798	Void torcher pouch	[Summon, null, null, null, drop]
12800	Giant chinchompa pouch	[Summon, null, null, null, drop]
12802	Fire titan pouch	[Summon, null, null, null, drop]
12804	Moss titan pouch	[Summon, null, null, null, drop]
12806	Ice titan pouch	[Summon, null, null, null, drop]
12808	Spirit tz-kih pouch	[Summon, null, null, null, drop]
12810	Spirit graahk pouch	[Summon, null, null, null, drop]
12812	Spirit kyatt pouch	[Summon, null, null, null, drop]
12814	Void shifter pouch	[Summon, null, null, null, drop]
12816	Pyrelord pouch	[Summon, null, null, null, drop]
12818	Void ravager pouch	[Summon, null, null, null, drop]
12820	Ravenous locust pouch	[Summon, null, null, null, drop]
12822	Iron titan pouch	[Summon, null, null, null, drop]
12824	Elemental Titan scroll (Titan's Constitution)	[null, null, null, null, drop]
12825	Steel Titan scroll (Steel of Legends)	[null, null, null, null, drop]
12826	Obsidian Golem scroll (Volcanic Strength)	[null, null, null, null, drop]
12827	Abyssal Titan scroll (Essence Shipment)	[null, null, null, null, drop]
12828	Iron Titan scroll (Iron Within)	[null, null, null, null, drop]
12829	Pyrelord scroll (Immense Heat)	[null, null, null, null, drop]
12830	Ravenous Locust scroll (Famine)	[null, null, null, null, drop]
12831	Talon Beast scroll (Deadly Claw)	[null, null, null, null, drop]
12832	Swamp Titan scroll (Swamp Plague)	[null, null, null, null, drop]
12833	Geyser Titan scroll (Boil)	[null, null, null, null, drop]
12834	Giant Chinchompa scroll (Explode)	[null, null, null, null, drop]
12835	Spirit Graahk scroll (Goad)	[null, null, null, null, drop]
12836	Spirit Kyatt scroll (Ambush)	[null, null, null, null, drop]
12837	Lava Titan scroll (Ebon Thunder)	[null, null, null, null, drop]
12838	Spirit Mosquito scroll (Pester)	[null, null, null, null, drop]
12839	Spirit Tz-Kih scroll (Fireball Assault)	[null, null, null, null, drop]
12840	Spirit Larupia scroll (Rending)	[null, null, null, null, drop]
12841	Forge Regent scroll (Inferno)	[null, null, null, null, drop]
14616	Phoenix quill	[null, null, null, null, Drop]
14622	Phoenix scroll (Rise From the Ashes)	[null, null, null, null, drop]
14623	Phoenix pouch	[Summon, null, null, null, drop]
23058	Raw wolf meat	[null, null, null, null, drop]
24372	Royal dragonhide	[null, null, null, null, drop]
24374	Royal dragon leather	[Craft, null, null, null, drop]
24376	Royal dragonhide vambraces	[null, Wear, null, null, drop]
24379	Royal dragonhide chaps	[null, Wear, null, null, drop]
24382	Royal dragonhide body	[null, Wear, null, null, drop]
25545	Imphide	[Craft, null, null, null, drop]
25547	Spider silk	[Craft, null, null, null, drop]
25549	Batwing	[Craft, null, null, null, drop]
25551	Carapace	[Craft, null, null, null, drop]
25590	Call to arms scroll	[null, null, null, null, drop]
25591	Call to arms scroll	[null, null, null, null, drop]
25592	Call to arms scroll	[null, null, null, null, drop]
25593	Titan's constitution scroll	[null, null, null, null, drop]
25594	Titan's constitution scroll	[null, null, null, null, drop]
25595	Petrifying gaze scroll	[null, null, null, null, drop]
25596	Petrifying gaze scroll	[null, null, null, null, drop]
25597	Petrifying gaze scroll	[null, null, null, null, drop]
25598	Petrifying gaze scroll	[null, null, null, null, drop]
25599	Petrifying gaze scroll	[null, null, null, null, drop]
25600	Petrifying gaze scroll	[null, null, null, null, drop]
25825	Batwing hood	[null, Wear, null, null, drop]
25827	Batwing torso	[null, Wear, null, null, drop]
25829	Batwing gloves	[null, Wear, null, null, drop]
25831	Batwing legs	[null, Wear, null, null, drop]
25833	Batwing boots	[null, Wear, null, null, drop]
25835	Spider silk hood	[null, Wear, null, null, drop]
25837	Spider silk robe top	[null, Wear, null, null, drop]
25839	Spider silk robe bottom	[null, Wear, null, null, drop]
25841	Spider silk boots	[null, Wear, null, null, drop]
25843	Spider silk gloves	[null, Wear, null, null, drop]
25845	Imphide hood	[null, Wear, null, null, drop]
25847	Imphide robe top	[null, Wear, null, null, drop]
25849	Imphide robe bottom	[null, Wear, null, null, drop]
25851	Imphide gloves	[null, Wear, null, null, drop]
25853	Imphide boots	[null, Wear, null, null, drop]
25857	Carapace helm	[null, Wear, null, null, drop]
25859	Carapace torso	[null, Wear, null, null, drop]
25861	Carapace legs	[null, Wear, null, null, drop]
25863	Carapace boots	[null, Wear, null, null, drop]
25865	Carapace gloves	[null, Wear, null, null, drop]
25873	Wizard gloves	[null, Wear, null, null, drop]
29314	Flickering energy	[Weave, null, null, null, drop]
29316	Glowing energy	[Weave, null, null, null, drop]
29319	Vibrant energy	[Weave, null, null, null, drop]
29320	Lustrous energy	[Weave, null, null, null, drop]
29321	Brilliant energy	[Weave, null, null, null, drop]
31312	Elder energy	[Weave, null, null, null, drop]
31328	Nightmare muspah pouch	[Summon, null, null, null, drop]
31330	Muspah spine	[null, null, null, null, drop]
31332	Muspah scroll (Siphon Self)	[null, null, null, null, drop]
31334	Elder charm	[null, null, null, null, drop]
31380	Annihilate scroll	[null, null, null, null, drop]
31401	Nihil scroll (Annihilate)	[null, null, null, null, drop]
31410	Blood nihil pouch	[Summon, null, null, null, drop]
31412	Shadow nihil pouch	[Summon, null, null, null, drop]
31414	Smoke nihil pouch	[Summon, null, null, null, drop]
31416	Ice nihil pouch	[Summon, null, null, null, drop]
31418	Vampyre fangs	[null, null, null, null, drop]
31419	Icyene feather	[null, null, null, null, drop]
31420	Demon horn	[null, null, null, null, drop]
31421	Aviansie talons	[null, null, null, null, drop]
31422	Any other nihil part	[null, null, null, null, drop]
32609	Light core	[null, null, null, null, Destroy]
32829	Light creature pouch	[Summon, null, null, null, drop]
32832	Light Creature scroll (Enlightenment)	[null, null, null, null, drop]
33934	Demon claw	[null, null, null, null, drop]
34137	Brawler demon pouch	[Summon, null, null, null, drop]
34139	Executioner demon pouch	[Summon, null, null, null, drop]
34141	Deacon demon pouch	[Summon, null, null, null, drop]
34146	Lesser Demon scroll (Ring of Fire)	[null, null, null, null, drop]
36023	Mammoth tusk	[null, null, null, null, drop]
36056	Mammoth feast scroll	[null, null, null, null, drop]
36060	Pack mammoth pouch	[Summon, null, null, null, drop]
36063	Pack Mammoth scroll (Mammoth Feast)	[null, null, null, null, drop]
41225	Wizard boots	[null, Wear, null, null, drop]
44820	Luminite	[null, null, null, null, drop]
47066	Metal bank object	[null, null, null, null, drop]
47067	Ore box object	[null, null, null, null, drop]
47072	Iron ingot	[null, null, null, null, drop]
47074	Steel ingot	[null, null, null, null, drop]
